"_id","timestamp","device_id","package_name","application_name","text","sound","vibrate","defaults","flags"
123,1587657670637,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","android","Android System","97d170e1550eee4afc0af065b78cda302a97674c","","",0,16
124,1587657682218,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
125,1587657807972,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
126,1587657807992,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
127,1587657922637,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
128,1587658162969,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
129,1587658227603,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,515
130,1587658227779,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
131,1587658403351,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
132,1587658444059,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
133,1587658444444,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
134,1587658444956,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
135,1587658445225,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
136,1587658445591,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
137,1587658447011,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
138,1587658447257,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
139,1587658447638,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
140,1587658448537,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
141,1587658449309,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
142,1587658450074,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
143,1587658529410,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.aware.phone","AWARE","97d170e1550eee4afc0af065b78cda302a97674c","","",0,24
144,1587658619695,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
145,1587658619899,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
146,1587658884075,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
147,1587659124415,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
148,1587659249632,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
149,1587659249827,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
150,1587659364796,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
151,1587659537363,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
152,1587659537540,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
153,1587659554957,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.whatsapp","WhatsApp","1bb965c8a42c879e4e87c155a689bb3148b6c585","","",0,98
154,1587659605180,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
155,1587659845536,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
156,1587660085951,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
157,1587660093511,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","org.thoughtcrime.securesms","Signal","87bc0bcd961d430206e783157c0b2afe7e5330f8","","",0,17
158,1587660182840,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.facebook.mlite","Messenger Lite","a4b579b84ffd037c99a580b1a690a46691ccdb95","","",0,16
159,1587660197894,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.facebook.mlite","Messenger Lite","5d67a6a992c36a9b0a130cf42deaff9f77f369e0","","",0,16
160,1587660326122,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
161,1587660365426,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.facebook.mlite","Messenger Lite","9f00057cd52a5fb86fd0f4403f7bdebf1c8a1a2e","","",0,16
162,1587660420675,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
163,1587660420874,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
164,1587660546343,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.facebook.mlite","Messenger Lite","e749902517cbafb5195b9c437f57495a497c7727","","",0,16
165,1587660566532,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
166,1587660666140,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.microsoft.windowsintune.companyportal","Company Portal","b9cb04916cc094959d5ff4c13c580f86049f2e9e","","",0,98
167,1587660721773,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.android.systemui","System UI","97d170e1550eee4afc0af065b78cda302a97674c","","",-1,3
