"_id","timestamp","device_id","network_type","double_received_bytes","double_sent_bytes","double_received_packets","double_sent_packets"
2730,1587829253048,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,140,0,2
2731,1587829258136,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2732,1587829258148,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72,72,1,1
2733,1587829259180,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2734,1587829259200,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,624,1676,6,7
2735,1587829260122,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2736,1587829260134,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,395,418,4,3
2737,1587829266203,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2738,1587829266219,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,157092,8769,99,85
2739,1587829268120,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2740,1587829268135,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72,72,1,1
2741,1587829274143,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2742,1587829274162,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2858,4391,12,12
2743,1587829280284,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2744,1587829280303,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,10535,6572,20,32
2745,1587829284245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2746,1587829284263,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,280,0,4
2747,1587829286305,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2748,1587829286323,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,547,683,7,9
2749,1587829298315,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2750,1587829298325,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,426493,172291,746,847
2751,1587829299364,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2752,1587829299398,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,10629,2682,16,24
2753,1587829303313,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2754,1587829303326,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,6285,5033,15,45
2755,1587829304337,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2756,1587829304347,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,14925,5256,15,21
2757,1587829306396,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2758,1587829306417,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,636,1282,5,19
2759,1587829340435,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2760,1587829340477,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,3675758,280145,1340,1258
2761,1587829347496,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2762,1587829347505,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,27868,17392,76,107
2763,1587829351446,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2764,1587829351460,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72,961,1,13
2765,1587829354525,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2766,1587829354535,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,351,432,2,6
2767,1587829356564,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2768,1587829356574,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,710,768,4,12
2769,1587829357436,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2770,1587829357461,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,434,362,2,5
2771,1587829358443,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2772,1587829358451,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,540,0,7
2773,1587829362459,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2774,1587829362474,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,178,1512,2,20
2775,1587829366473,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2776,1587829366486,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2395,3618,33,50
2777,1587829368478,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2778,1587829368488,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,707,487,5,6
2779,1587829371483,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2780,1587829371493,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,1696,4048,14,24
2781,1587829379515,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2782,1587829379524,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72,990,1,12
2783,1587829382524,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2784,1587829382537,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,7089,1450,9,11
2785,1587829384552,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2786,1587829384568,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,738,538,11,7
2787,1587829385542,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2788,1587829385555,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,160,0,2
2789,1587829390559,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2790,1587829390575,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72,1928,1,28
2791,1587829391561,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2792,1587829391571,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,120,0,2
2793,1587829392570,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2794,1587829392580,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,233,520,3,8
2795,1587829396602,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2796,1587829396618,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2961,5736,20,29
2797,1587829400608,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2798,1587829400619,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,400,0,5
2799,1587829402617,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2800,1587829402628,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,660,500,5,7
2801,1587829403623,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2802,1587829403640,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,120,0,2
2803,1587829405633,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2804,1587829405644,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72,292,1,4
2805,1587829406636,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2806,1587829406647,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,80,0,1
2807,1587829408655,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2808,1587829408667,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,144,356,2,5
2809,1587829410656,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2810,1587829410666,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,60,0,1
2811,1587829412664,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2812,1587829412677,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,80,0,1
2813,1587829414678,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2814,1587829414692,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,60,0,1
2815,1587829415681,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2816,1587829415689,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72,212,1,3
2817,1587829416685,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2818,1587829416697,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,140,0,2
2819,1587829419696,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2820,1587829419707,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,1397,1115,8,15
2821,1587829421702,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2822,1587829421716,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,1504,3676,11,19
2823,1587829425720,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2824,1587829425730,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,501,0,7
2825,1587829429754,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2826,1587829429768,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,320,0,4
2827,1587829430755,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2828,1587829430767,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,548,454,3,6
2829,1587829431759,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2830,1587829431772,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,80,0,1
2831,1587829433793,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2832,1587829433812,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,690,442,2,6
2833,1587829434780,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2834,1587829434796,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,80,0,1
2835,1587829435783,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2836,1587829435800,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,7277,2854,7,12
2837,1587829436787,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2838,1587829436801,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,160,0,2
2839,1587829439807,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2840,1587829439821,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,304,0,4
2841,1587829440808,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2842,1587829440819,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,17209,5203,37,45
2843,1587829441809,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2844,1587829441816,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,152,0,2
2845,1587829442810,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2846,1587829442821,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,4777,3557,15,14
2847,1587829443813,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2848,1587829443821,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,152,0,2
2849,1587829444824,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2850,1587829444837,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,570,1701,2,2
2851,1587829446834,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2852,1587829446849,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2535,4019,20,23
2853,1587829456885,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2854,1587829456913,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,132,1552,2,22
2855,1587829457885,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2856,1587829457895,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,80,0,1
2857,1587829463936,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2858,1587829463954,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,4567,1631,2,13
2859,1587829467943,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2860,1587829467963,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,21105,9166,11,22
2861,1587829468947,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2862,1587829468964,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,5065,5398,39,34
2863,1587829477978,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2864,1587829478000,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,120171,54479,246,330
2865,1587829481992,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2866,1587829482006,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,3403,1851,7,22
2867,1587829485022,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2868,1587829485045,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,7987,9051,40,39
2869,1587829487029,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2870,1587829487041,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,68,740,1,9
2871,1587829488040,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2872,1587829488050,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,251,0,3
2873,1587829491058,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2874,1587829491075,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,456,1120,2,15
2875,1587829493064,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2876,1587829493074,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72,423,1,5
2877,1587829496087,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2878,1587829496105,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72,412,1,5
2879,1587829502104,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2880,1587829502117,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,10426,6686,38,50
2881,1587829503125,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2882,1587829503133,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,279,520,3,8
2883,1587829504124,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2884,1587829504142,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,140,0,2
2885,1587829508124,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2886,1587829508133,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72,1952,1,28
2887,1587829509129,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,-60,0,-1
2888,1587829509145,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,600,0,9
2889,1587829517169,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2890,1587829517183,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,135,3755,1,33
2891,1587829519180,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2892,1587829519200,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72,292,1,4
2893,1587829522192,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2894,1587829522201,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2259,4463,16,30
2895,1587829523203,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2896,1587829523216,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,0,0,0
2897,1587829527227,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2898,1587829527244,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,140,0,2
2899,1587829529243,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2900,1587829529258,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,140,0,2
2901,1587829530260,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2902,1587829530273,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,180,320,3,4
2903,1587829532247,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2904,1587829532256,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2886,4520,11,13
2905,1587829533254,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2906,1587829533268,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,987,659,12,9
2907,1587829536266,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2908,1587829536278,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,532,304,6,5
2909,1587829538315,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2910,1587829538335,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,80,1722,1,6
2911,1587829540368,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2912,1587829540390,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,140,0,2
2913,1587829541396,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2914,1587829541425,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,144,84,2,1
2915,1587829543425,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2916,1587829543444,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72,72,1,1
2917,1587829544440,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2918,1587829544455,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,200,0,3
2919,1587829546501,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2920,1587829546509,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,68,371,1,5
2921,1587829549444,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2922,1587829549456,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2463,4236,19,25
2923,1587829551517,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2924,1587829551526,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,60,0,1
2925,1587829552384,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2926,1587829552405,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,144,352,2,4
2927,1587829553412,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2928,1587829553435,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,140,0,2
2929,1587829558407,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2930,1587829558423,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72,72,1,1
2931,1587829560444,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2932,1587829560456,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,6999,1436,7,11
2933,1587829562505,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2934,1587829562517,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,80,0,1
2935,1587829566603,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2936,1587829566615,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,614,360,6,6
2937,1587829568524,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2938,1587829568537,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72,72,1,1
2939,1587829569559,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2940,1587829569568,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,140,0,2
2941,1587829572608,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2942,1587829572616,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,280,0,4
2943,1587829573643,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2944,1587829573652,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2920,3849,22,21
2945,1587829579520,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2946,1587829579534,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,1468,2278,13,14
2947,1587829580557,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2948,1587829580578,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,128,140,1,2
2949,1587829582612,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2950,1587829582621,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,207,132,2,2
2951,1587829583623,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2952,1587829583638,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,844,654,10,7
2953,1587829585684,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2954,1587829585692,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,200,332,2,5
2955,1587829588748,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2956,1587829588763,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,80,0,1
2957,1587829589645,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,-1,0
2958,1587829589662,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,60,0,1,0
2959,1587829591683,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2960,1587829591698,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,375,416,5,5
2961,1587829599608,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2962,1587829599620,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2711,3983,22,23
2963,1587829601621,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2964,1587829601635,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,92,1582,1,4
2965,1587829602631,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2966,1587829602645,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,140,0,2
2967,1587829604647,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2968,1587829604661,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,249,1027,2,7
2969,1587829610675,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2970,1587829610713,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,1211233,65911,453,477
2971,1587829612670,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2972,1587829612679,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,120,308,2,4
2973,1587829614689,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2974,1587829614705,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,420,576,7,7
2975,1587829615704,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2976,1587829615721,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,80,0,1
2977,1587829616699,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2978,1587829616710,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,196,396,3,6
2979,1587829618721,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2980,1587829618737,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,239,243,4,4
2981,1587829620733,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2982,1587829620746,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,7011,1296,7,9
2983,1587829623756,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2984,1587829623777,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,140,0,2
2985,1587829624759,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2986,1587829624779,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,1730,2016,12,14
2987,1587829632795,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2988,1587829632811,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,2884,3829,20,23
2989,1587829635803,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2990,1587829635815,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,3934,2295,9,19
2991,1587829639811,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2992,1587829639819,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,31769,18106,42,53
2993,1587829640813,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2994,1587829640823,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,120,1746,2,6
2995,1587829641825,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2996,1587829641835,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,200,0,3
2997,1587829643842,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
2998,1587829643864,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,200,0,3
2999,1587829645844,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
3000,1587829645855,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,52,52,1,1
3001,1587829650878,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
3002,1587829650886,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,13998,4949,35,41
3003,1587829652878,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
3004,1587829652893,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,72,72,1,1
3005,1587829655902,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
3006,1587829655916,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,0,200,0,3
3007,1587829657915,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
3008,1587829657925,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,196,196,3,3
3009,1587829660934,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
3010,1587829660950,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1,156,156,3,3
3011,1587829664973,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2,0,0,0,0
